/Data/Seattle2012.csv,/run,165458,11,0.55,10,70,83,0.843373,6.594,7.197,2.675,9.872
/Data/Seattle2012.csv,/run,165458,11,0.55,10,70,83,0.843373,5.939,6.55,2.382,8.932
/Data/Seattle2012.csv,/cpucolocation,165458,12,0.55,10,70,83,0.843373,6.927,7.563,2.82,10.383
/Data/Seattle2012.csv,/cpucolocation,165458,13,0.55,10,70,83,0.843373,7.214,8.133,2.877,11.01
/Data/Seattle2012.csv,/cpucolocation,165458,11,0.55,10,70,83,0.843373,6.385,7.056,2.445,9.501
/Data/Seattle2012.csv,/cpucolocation,165458,11,0.55,10,70,83,0.843373,6.441,7.124,2.387,9.511
